,Material number,Supplier,Contract,Contract Position,Fulfillment time,Fixed contract 1,Fixed contract 2,Procurement type,Special procurement type,Dispatcher,Buyer,Purchasing group,Purchasing lot size,Total quantity,Total value,Price unit,Calendar,Plant,Plant information record,Information record number,Information record type,Plant processing time,Material master time,Product group,Base unit,anomaly
716,60080630,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300460528.0,0.0,1,2.0,80100000,ST,0
717,60084723,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300465049.0,0.0,1,2.0,80100000,ST,0
718,60084754,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300465051.0,0.0,1,2.0,80100000,ST,0
719,60084786,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300465052.0,0.0,1,2.0,80100000,ST,0
720,60034756,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300449952.0,0.0,1,2.0,80100000,ST,0
721,60049969,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300443786.0,0.0,1,2.0,80100000,ST,0
722,60018017,2000,,0,,,,F,40.0,233,233.0,Z001,Z1,,,1,,2100,3000.0,5300427117.0,0.0,1,2.0,60200000,ST,0
723,60018039,2000,,0,,,,F,40.0,233,233.0,Z001,Z1,,,1,,2100,3000.0,5300427120.0,0.0,1,2.0,60200000,ST,0
724,24881702,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,2100,3000.0,5300254754.0,0.0,1,3.0,100100000,ST,1
725,60069601,2000,,0,,,,F,40.0,233,233.0,Z001,Z1,,,1,,2100,3000.0,5300442647.0,0.0,1,2.0,110400000,ST,0
726,60069751,2000,,0,,,,F,40.0,203,203.0,Z001,Z1,,,100,,2100,3000.0,5300443835.0,0.0,1,2.0,120000000,ST,0
727,60045090,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300418009.0,0.0,1,2.0,80100000,ST,0
728,60048769,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300416033.0,0.0,1,3.0,80100000,ST,0
729,60048791,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300416034.0,0.0,1,3.0,80100000,ST,0
730,60012535,2000,,0,,,,F,40.0,217,217.0,Z001,Z1,,,1,,2100,3000.0,5300359067.0,0.0,1,3.0,80100000,ST,1
731,60018637,2000,,0,,,,F,40.0,219,219.0,Z001,Z1,,,100,,2100,3000.0,5300416003.0,0.0,1,2.0,140700000,ST,1
732,60018647,2000,,0,,,,F,40.0,219,219.0,Z001,Z1,,,100,,2100,3000.0,5300433983.0,0.0,1,2.0,140100000,ST,1
733,60018658,2000,,0,,,,F,40.0,219,219.0,Z001,Z1,,,100,,2100,3000.0,5300433982.0,0.0,1,2.0,140700000,ST,1
734,60021679,2000,,0,,,,F,40.0,212,212.0,Z001,Z1,,,100,,2100,3000.0,5300387360.0,0.0,1,3.0,90100000,ST,0
735,00347029,2000,,0,,,,F,40.0,215,215.0,Z006,Z1,,,1,,2100,3000.0,5300211364.0,0.0,1,3.0,80100000,ST,0
736,60065499,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,2100,3000.0,5300432265.0,0.0,1,3.0,100202000,ST,1
737,24937142,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,1,,2100,3000.0,5300256105.0,0.0,1,3.0,100100000,ST,1
738,60076451,2000,,0,,,,F,40.0,217,217.0,Z001,Z1,,,1,,2100,3000.0,5300500430.0,0.0,1,2.0,80800000,ST,1
739,01261000,2000,,0,,,,F,40.0,213,213.0,Z008,Z1,,,1,,2100,3000.0,5300222788.0,0.0,1,2.0,550100000,ST,0
740,60036310,2000,,0,,,,F,40.0,224,224.0,Z010,Z1,,,1,,3000,3000.0,5300552409.0,0.0,1,42.0,550100000,ST,1
741,60036311,2000,,0,,,,F,40.0,224,224.0,Z001,Z1,,,1,,3000,3000.0,5300552408.0,0.0,1,42.0,550100000,ST,1
742,60036323,2000,,0,,,,F,40.0,224,224.0,Z001,Z1,,,1,,3000,3000.0,5300552406.0,0.0,1,42.0,550100000,ST,1
743,60049311,2000,,0,,,,F,40.0,217,217.0,Z001,Z1,,,100,,3000,3000.0,5300426183.0,0.0,1,84.0,80600000,ST,1
744,60090207,2000,,0,,,,F,40.0,217,217.0,Z001,Z1,,,1,,3000,3000.0,5300503383.0,0.0,1,84.0,80100000,ST,1
745,60066168,2000,,0,,,,F,40.0,233,233.0,Z001,Z1,,,100,,3000,3000.0,5300457693.0,0.0,1,56.0,60100000,ST,1
746,60068972,2000,,0,,,,F,40.0,203,203.0,Z001,Z1,,,100,,3000,3000.0,5300433862.0,0.0,1,14.0,120000000,ST,1
747,60068973,2000,,0,,,,F,40.0,203,203.0,Z001,Z1,,,100,,3000,3000.0,5300433863.0,0.0,1,14.0,120000000,ST,1
748,60083001,2000,,0,,,,F,40.0,706,706.0,Z008,Z1,,,1,,3000,3000.0,5300522827.0,0.0,1,30.0,550100000,ST,0
749,60049969,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,3000,3000.0,5300443786.0,0.0,1,84.0,80100000,ST,1
750,60014752,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,100,,3000,3000.0,5300548217.0,0.0,1,2.0,80600000,ST,1
751,60018324,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,3000,3000.0,5300443913.0,0.0,1,84.0,80100000,ST,1
752,60036965,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,3000,3000.0,5300504096.0,0.0,1,84.0,80300000,ST,1
753,60045433,2000,,0,,,,F,40.0,213,213.0,Z001,Z1,,,1,,3000,3000.0,5300414080.0,0.0,1,49.0,10402000,ST,1
754,00393436,2000,,0,,,,F,40.0,206,206.0,Z001,Z1,,,100,,3000,3000.0,5300353668.0,0.0,1,28.0,530300000,ST,1
755,60102324,2000,,0,,,,F,40.0,714,714.0,Z001,Z1,,,1,,3000,3000.0,5300551090.0,0.0,1,112.0,100202000,ST,1
756,60018647,2000,,0,,,,F,40.0,219,219.0,Z001,Z1,,,100,,3000,3000.0,5300433983.0,0.0,1,168.0,140100000,ST,1
757,60018656,2000,,0,,,,F,40.0,219,219.0,Z001,Z1,,,100,,3000,3000.0,5300433984.0,0.0,1,168.0,140100000,ST,1
758,60102015,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,1,,3000,3000.0,5300506392.0,0.0,1,84.0,80600000,ST,1
759,60102016,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,1,,3000,3000.0,5300506389.0,0.0,1,84.0,80100000,ST,1
760,60102475,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,100,,3000,3000.0,5300508108.0,0.0,1,84.0,80600000,ST,1
761,60103024,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300508109.0,0.0,1,84.0,80600000,ST,1
762,60107680,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,1,,3000,3000.0,5300529406.0,0.0,1,84.0,80100000,ST,1
763,60116642,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,1,,3000,3000.0,5300533474.0,0.0,1,84.0,80100000,ST,1
764,60075257,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,1,,3000,3000.0,5300495880.0,0.0,1,70.0,100202000,ST,1
765,60076451,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,1,,3000,3000.0,5300500430.0,0.0,1,126.0,80800000,ST,1
766,60029044,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,1,,3000,3000.0,5300380963.0,0.0,1,84.0,80100000,ST,1
767,60102013,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,1,,3000,3000.0,5300506393.0,0.0,1,84.0,80300000,ST,1
768,60102014,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,1,,3000,3000.0,5300506396.0,0.0,1,84.0,80300000,ST,1
769,60071507,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300548053.0,0.0,1,2.0,90300000,ST,1
770,60070306,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300542743.0,0.0,1,2.0,100100000,ST,1
771,60093208,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300507472.0,0.0,1,105.0,80600000,ST,1
772,60069158,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,1,,3000,3000.0,5300453518.0,0.0,1,84.0,80300000,ST,1
773,60075264,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,1,,3000,3000.0,5300458286.0,0.0,1,84.0,80600000,ST,1
774,95142807,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300305971.0,0.0,1,70.0,80100000,ST,1
775,95142809,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300305973.0,0.0,1,70.0,80100000,ST,1
776,95142810,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300305974.0,0.0,1,56.0,80100000,ST,1
777,95142817,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300305980.0,0.0,1,70.0,550100000,ST,1
778,60025522,2000,,0,,,,F,40.0,224,224.0,Z012,Z1,,,1,,3000,3000.0,5300377121.0,0.0,1,56.0,550100000,ST,1
779,60039004,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300504100.0,0.0,1,84.0,80100000,ST,1
780,28200807,2000,,0,,,,F,40.0,212,212.0,Z012,Z1,,,100,,3000,3000.0,5300263911.0,0.0,1,56.0,10401000,ST,1
781,23676900,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300236364.0,0.0,1,42.0,10401000,ST,1
782,23677100,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,100,,3000,3000.0,5300236371.0,0.0,1,42.0,10401000,ST,1
783,00496277,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300220858.0,0.0,1,28.0,140700000,ST,1
784,01247313,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300222720.0,0.0,1,70.0,550100000,ST,1
785,00380574,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300364463.0,0.0,1,28.0,130000000,ST,1
786,00385218,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300214255.0,0.0,1,140.0,130100000,ST,1
787,00270393,2000,,0,,,,F,40.0,232,232.0,Z012,Z1,,,100,,3000,3000.0,5300206095.0,0.0,1,147.0,90300000,ST,1
788,00300063,2000,,0,,,,F,40.0,219,219.0,Z012,Z1,,,100,,3000,3000.0,5300207263.0,0.0,1,42.0,140300000,ST,1
789,00341460,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300145867.0,0.0,1,350.0,80400000,ST,1
790,00346078,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,1,,3000,3000.0,5300504001.0,0.0,1,56.0,80400000,ST,1
791,00346866,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300211246.0,0.0,1,29.0,80200000,ST,1
792,00111182,2000,,0,,,,F,40.0,212,212.0,Z012,Z1,,,1,,3000,3000.0,5300201713.0,0.0,1,28.0,70600000,ST,1
793,00111307,2000,,0,,,,F,40.0,218,218.0,Z012,Z1,,,100,,3000,3000.0,5300201761.0,0.0,1,35.0,100202000,ST,1
794,00111308,2000,,0,,,,F,40.0,218,218.0,Z012,Z1,,,100,,3000,3000.0,5300201762.0,0.0,1,35.0,100202000,ST,1
795,60135589,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,100,,3000,3000.0,5300551607.0,0.0,1,84.0,80100000,ST,1
796,60014742,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300552063.0,0.0,1,3.0,80600000,ST,1
797,60073404,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300453083.0,0.0,1,21.0,90300000,ST,1
798,60107424,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,100,,3000,3000.0,5300529404.0,0.0,1,84.0,80100000,ST,1
799,60091865,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300503298.0,0.0,1,14.0,120000000,ST,1
800,60093386,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300494809.0,0.0,1,70.0,80600000,ST,1
801,60096944,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300505414.0,0.0,1,14.0,520100000,ST,1
802,60102824,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300545104.0,0.0,1,7.0,60100000,ST,1
803,60103019,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300508110.0,0.0,1,84.0,80600000,ST,1
804,60106601,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300526275.0,0.0,1,14.0,0,ST,1
805,60106861,2000,,0,,,,F,40.0,228,228.0,Z012,Z1,,,100,,3000,3000.0,5300544449.0,0.0,1,7.0,10502000,ST,1
806,60109514,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,100,,3000,3000.0,5300548021.0,0.0,1,270.0,90400000,ST,1
807,60111157,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,100,,3000,3000.0,5300526415.0,0.0,1,84.0,80600000,ST,1
808,60111174,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,100,,3000,3000.0,5300526416.0,0.0,1,84.0,80600000,ST,1
809,60116493,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300547951.0,0.0,1,2.0,80600000,ST,1
810,60118161,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,100,,3000,3000.0,5300536363.0,0.0,1,84.0,80000000,ST,1
811,60119532,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,100,,3000,3000.0,5300545862.0,0.0,1,84.0,80600000,ST,1
812,60056529,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300427577.0,0.0,1,98.0,90300000,ST,1
813,60058117,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300453641.0,0.0,1,14.0,120000000,ST,1
814,60059034,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300425387.0,0.0,1,84.0,80100000,ST,1
815,60059036,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300425391.0,0.0,1,84.0,80100000,ST,1
816,60059273,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300547149.0,0.0,1,7.0,50200000,ST,1
817,60059722,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300457866.0,0.0,1,56.0,140000000,ST,1
818,60065546,2000,,0,,,,F,40.0,233,233.0,Z012,Z1,,,100,,3000,3000.0,5300460116.0,0.0,1,56.0,60100000,ST,1
819,60065669,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300432370.0,0.0,1,49.0,140700000,ST,1
820,60066046,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300432142.0,0.0,1,84.0,80600000,ST,1
821,60068534,2000,,0,,,,F,40.0,224,224.0,Z012,Z1,,,100,,3000,3000.0,5300436924.0,0.0,1,56.0,0,ST,1
822,60068644,2000,,0,,,,F,40.0,233,233.0,Z012,Z1,,,100,,3000,3000.0,5300460117.0,0.0,1,56.0,60100000,ST,1
823,60068742,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300449044.0,0.0,1,84.0,80100000,ST,1
824,60069751,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300443835.0,0.0,1,35.0,120000000,ST,1
825,60075136,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,100,,3000,3000.0,5300544813.0,0.0,1,7.0,10100000,ST,1
826,60079126,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300457688.0,0.0,1,21.0,80500000,ST,1
827,60080098,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300506730.0,0.0,1,84.0,80100000,ST,1
828,60080291,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300459748.0,0.0,1,14.0,120000000,ST,1
829,60084676,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300467679.0,0.0,1,14.0,120000000,ST,1
830,60088090,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300549085.0,0.0,1,2.0,100202000,ST,1
831,60088091,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300549087.0,0.0,1,2.0,100202000,ST,1
832,60035241,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300429589.0,0.0,1,14.0,80600000,ST,1
833,60047355,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300544046.0,0.0,1,56.0,140200000,ST,1
834,95153286,2000,,0,,,,F,40.0,211,211.0,Z012,Z1,,,100,,3000,3000.0,5300307345.0,0.0,1,56.0,10102000,ST,1
835,95163028,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,100,,3000,3000.0,5300308657.0,0.0,1,28.0,10102000,ST,1
836,96100704,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,100,,3000,3000.0,5300315328.0,0.0,1,42.0,10103000,ST,1
837,96153047,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,100,,3000,3000.0,5300316144.0,0.0,1,28.0,10102000,ST,1
838,80061607,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294469.0,0.0,1,14.0,520100000,ST,1
839,80061609,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294470.0,0.0,1,14.0,520100000,ST,1
840,80181403,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294537.0,0.0,1,30.0,520100000,ST,1
841,80201205,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359089.0,0.0,1,14.0,520100000,ST,1
842,80220906,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294656.0,0.0,1,14.0,520100000,ST,1
843,80290707,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294810.0,0.0,1,14.0,520100000,ST,1
844,80291207,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294834.0,0.0,1,14.0,520100000,ST,1
845,80291504,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294847.0,0.0,1,14.0,520100000,ST,1
846,80291607,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294858.0,0.0,1,14.0,520100000,ST,1
847,80291807,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294866.0,0.0,1,14.0,520100000,ST,1
848,80360508,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294923.0,0.0,1,14.0,520100000,ST,1
849,80420159,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294984.0,0.0,1,21.0,520100000,ST,1
850,80430230,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354277.0,0.0,1,14.0,520100000,ST,1
851,80430439,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300366000.0,0.0,1,14.0,520100000,ST,1
852,80431337,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300363320.0,0.0,1,14.0,520100000,ST,1
853,80431537,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300363321.0,0.0,1,14.0,520100000,ST,1
854,80431725,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359093.0,0.0,1,14.0,520100000,ST,1
855,80432020,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354279.0,0.0,1,14.0,520100000,ST,1
856,80440407,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300295374.0,0.0,1,14.0,520100000,ST,1
857,80440507,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300295380.0,0.0,1,14.0,520100000,ST,1
858,80442007,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300295481.0,0.0,1,14.0,520100000,ST,1
859,80491706,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359094.0,0.0,1,14.0,520100000,ST,1
860,80510101,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300295541.0,0.0,1,14.0,520100000,ST,1
861,80580109,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300388156.0,0.0,1,14.0,520100000,ST,1
862,80580409,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300394280.0,0.0,1,14.0,520100000,ST,1
863,80581409,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300394287.0,0.0,1,14.0,520100000,ST,1
864,80581509,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300394288.0,0.0,1,14.0,520100000,ST,1
865,80620204,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354281.0,0.0,1,14.0,520100000,ST,1
866,80620304,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300357603.0,0.0,1,14.0,520100000,ST,1
867,80620603,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300369554.0,0.0,1,30.0,520100000,ST,1
868,80620701,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300295745.0,0.0,1,14.0,520100000,ST,1
869,80620803,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354283.0,0.0,1,14.0,520100000,ST,1
870,80620804,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354284.0,0.0,1,14.0,520100000,ST,1
871,80621103,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359095.0,0.0,1,14.0,520100000,ST,1
872,80622403,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359096.0,0.0,1,14.0,520100000,ST,1
873,80640202,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354285.0,0.0,1,14.0,520100000,ST,1
874,80640302,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359097.0,0.0,1,14.0,520100000,ST,1
875,80642402,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354287.0,0.0,1,14.0,520100000,ST,1
876,80650410,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354288.0,0.0,1,21.0,520100000,ST,1
877,80650411,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354289.0,0.0,1,21.0,520100000,ST,1
878,80650510,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354290.0,0.0,1,21.0,520100000,ST,1
879,80650511,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354291.0,0.0,1,21.0,520100000,ST,1
880,80650610,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354292.0,0.0,1,21.0,520100000,ST,1
881,80650611,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354293.0,0.0,1,21.0,520100000,ST,1
882,80650710,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354294.0,0.0,1,21.0,520100000,ST,1
883,80650711,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354295.0,0.0,1,21.0,520100000,ST,1
884,80650910,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354296.0,0.0,1,21.0,520100000,ST,1
885,80650911,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354297.0,0.0,1,21.0,520100000,ST,1
886,80651208,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300295962.0,0.0,1,21.0,520100000,ST,1
887,80651310,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354300.0,0.0,1,21.0,520100000,ST,1
888,80651311,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354301.0,0.0,1,21.0,520100000,ST,1
889,80651410,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300295988.0,0.0,1,14.0,520100000,ST,1
890,80651411,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354302.0,0.0,1,99.0,520100000,ST,1
891,80651412,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300295989.0,0.0,1,14.0,520100000,ST,1
892,80651709,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300296016.0,0.0,1,14.0,520100000,ST,1
893,80651710,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354303.0,0.0,1,28.0,520100000,ST,1
894,80651711,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300354304.0,0.0,1,28.0,520100000,ST,1
895,80651712,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300296017.0,0.0,1,21.0,520100000,ST,1
896,80652307,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300296049.0,0.0,1,14.0,520100000,ST,1
897,80652309,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300360078.0,0.0,1,14.0,520100000,ST,1
898,80660421,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300357954.0,0.0,1,14.0,520100000,ST,1
899,80660821,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300357958.0,0.0,1,14.0,520100000,ST,1
900,80660921,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300357959.0,0.0,1,14.0,520100000,ST,1
901,80661021,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300357960.0,0.0,1,14.0,520100000,ST,1
902,80661121,2000,,0,,,,F,40.0,995,203.0,Z012,Z1,,,100,,3000,3000.0,5300357961.0,0.0,1,14.0,520100000,ST,1
